Zmienna;Jednostka miary;Kraj;Makroregion;Region;Miejsce zamieszkania;P³eæ;Wiek;Rok;Wartoœæ
Rezydenci;osoba;Polska;WSCHODNI;Podlaskie;miasta;mê¿czyŸni;95;2018;75
Rezydenci;osoba;Polska;WSCHODNI;Podlaskie;miasta;mê¿czyŸni;96;2018;35
Rezydenci;osoba;Polska;WSCHODNI;Podlaskie;miasta;mê¿czyŸni;97;2018;30
Rezydenci;osoba;Polska;WSCHODNI;Podlaskie;miasta;mê¿czyŸni;98;2018;24
Rezydenci;osoba;Polska;WSCHODNI;Podlaskie;miasta;mê¿czyŸni;99;2018;10
Rezydenci;osoba;Polska;WSCHODNI;Podlaskie;miasta;mê¿czyŸni;100 i wiêcej;2018;11
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;0;2018;8019
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;1;2018;8442
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;2;2018;8252
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;3;2018;7712
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;4;2018;7500
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;5;2018;7318
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;6;2018;7620
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;7;2018;7654
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;8;2018;8077
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;9;2018;8358
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;10;2018;8421
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;11;2018;7614
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;12;2018;7276
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;13;2018;6906
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;14;2018;6631
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;15;2018;6381
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;16;2018;6284
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;17;2018;6627
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;18;2018;6606
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;19;2018;6633
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;20;2018;6634
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;21;2018;7011
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;22;2018;7126
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;23;2018;7348
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;24;2018;7928
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;25;2018;8325
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;26;2018;8650
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;27;2018;9750
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;28;2018;10152
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;29;2018;10511
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;30;2018;10836
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;31;2018;11385
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;32;2018;11734
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;33;2018;12334
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;34;2018;12927
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;35;2018;13164
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;36;2018;12492
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;37;2018;12125
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;38;2018;12160
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;39;2018;12191
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;40;2018;11832
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;41;2018;11803
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;42;2018;11652
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;43;2018;11248
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;44;2018;10811
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;45;2018;10155
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;46;2018;9703
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;47;2018;9105
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;48;2018;8850
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;49;2018;8353
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;50;2018;8115
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;51;2018;7840
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;52;2018;7875
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;53;2018;7796
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;54;2018;7957
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;55;2018;8012
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;56;2018;8025
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;57;2018;8535
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;58;2018;8656
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;59;2018;9248
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;60;2018;9615
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;61;2018;9985
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;62;2018;9898
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;63;2018;10095
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;64;2018;9654
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;65;2018;9416
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;66;2018;9154
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;67;2018;9139
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;68;2018;8825
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;69;2018;8318
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;70;2018;7708
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;71;2018;7150
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;72;2018;6015
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;73;2018;3836
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;74;2018;3684
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;75;2018;3850
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;76;2018;3602
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;77;2018;3493
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;78;2018;3271
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;79;2018;3161
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;80;2018;2912
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;81;2018;2719
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;82;2018;2615
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;83;2018;2354
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;84;2018;2089
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;85;2018;1830
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;86;2018;1562
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;87;2018;1392
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;88;2018;1151
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;89;2018;917
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;90;2018;731
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;91;2018;537
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;92;2018;402
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;93;2018;275
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;94;2018;203
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;95;2018;153
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;96;2018;112
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;97;2018;73
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;98;2018;48
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;99;2018;31
Rezydenci;osoba;Polska;PÓ£NOCNY;Pomorskie;miasta;mê¿czyŸni;100 i wiêcej;2018;50
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;0;2018;16202
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;1;2018;17377
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;2;2018;16683
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;3;2018;16039
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;4;2018;16291
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;5;2018;16355
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;6;2018;17211
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;7;2018;17262
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;8;2018;17754
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;9;2018;18213
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;10;2018;18025
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;11;2018;16841
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;12;2018;15875
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;13;2018;15164
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;14;2018;14827
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;15;2018;14133
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;16;2018;14205
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;17;2018;14638
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;18;2018;15190
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;19;2018;15084
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;20;2018;15749
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;21;2018;16432
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;22;2018;17361
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;23;2018;17715
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;24;2018;19155
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;25;2018;19810
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;26;2018;20809
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;27;2018;22245
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;28;2018;22899
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;29;2018;24206
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;30;2018;25042
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;31;2018;25931
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;32;2018;27041
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;33;2018;28000
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;34;2018;29342
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;35;2018;30236
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;36;2018;29475
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;37;2018;28181
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;38;2018;28674
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;39;2018;28420
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;40;2018;27763
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;41;2018;27187
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;42;2018;26905
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;43;2018;25767
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;44;2018;25147
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;45;2018;23941
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;46;2018;22991
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;47;2018;21904
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;48;2018;21595
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;49;2018;20747
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;50;2018;20794
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;51;2018;20502
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;52;2018;20495
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;53;2018;20713
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;54;2018;21506
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;55;2018;21644
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;56;2018;22037
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;57;2018;22088
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;58;2018;23616
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;59;2018;24947
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;60;2018;25519
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;61;2018;25511
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;62;2018;25217
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;63;2018;24740
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;64;2018;23474
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;65;2018;22778
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;66;2018;22090
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;67;2018;21115
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;68;2018;20148
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;69;2018;18557
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;70;2018;16889
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;71;2018;15594
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;72;2018;12875
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;73;2018;9636
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;74;2018;10299
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;75;2018;9763
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;76;2018;9214
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;77;2018;9529
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;78;2018;9297
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;79;2018;8587
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;80;2018;7594
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;81;2018;6837
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;82;2018;6222
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;83;2018;5395
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;84;2018;4591
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;85;2018;4013
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;86;2018;3518
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;87;2018;3049
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;88;2018;2657
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;89;2018;1971
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;90;2018;1462
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;91;2018;1006
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;92;2018;819
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;93;2018;617
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;94;2018;458
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;95;2018;350
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;96;2018;268
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;97;2018;182
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;98;2018;63
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;99;2018;34
Rezydenci;osoba;Polska;PO£UDNIOWY;Œl¹skie;miasta;mê¿czyŸni;100 i wiêcej;2018;150
Rezydenci;osoba;Polska;CENTRALNY;Œwiêtokrzyskie;miasta;mê¿czyŸni;0;2018;2200
Rezydenci;osoba;Polska;CENTRALNY;Œwiêtokrzyskie;miasta;mê¿czyŸni;1;2018;2349
Rezydenci;osoba;Polska;CENTRALNY;Œwiêtokrzyskie;miasta;mê¿czyŸni;2;2018;2322
Rezydenci;osoba;Polska;CENTRALNY;Œwiêtokrzyskie;miasta;mê¿czyŸni;3;2018;2216
Rezydenci;osoba;Polska;CENTRALNY;Œwiêtokrzyskie;miasta;mê¿czyŸni;4;2018;2281
Rezydenci;osoba;Polska;CENTRALNY;Œwiêtokrzyskie;miasta;mê¿czyŸni;5;2018;2268
Rezydenci;osoba;Polska;CENTRALNY;Œwiêtokrzyskie;miasta;mê¿czyŸni;6;2018;2518
Rezydenci;osoba;Polska;CENTRALNY;Œwiêtokrzyskie;miasta;mê¿czyŸni;7;2018;2410
Rezydenci;osoba;Polska;CENTRALNY;Œwiêtokrzyskie;miasta;mê¿czyŸni;8;2018;2673
Rezydenci;osoba;Polska;CENTRALNY;Œwiêtokrzyskie;miasta;mê¿czyŸni;9;2018;2754
Rezydenci;osoba;Polska;CENTRALNY;Œwiêtokrzyskie;miasta;mê¿czyŸni;10;2018;2676
Rezydenci;osoba;Polska;CENTRALNY;Œwiêtokrzyskie;miasta;mê¿czyŸni;11;2018;2504
Rezydenci;osoba;Polska;CENTRALNY;Œwiêtokrzyskie;miasta;mê¿czyŸni;12;2018;2347
Rezydenci;osoba;Polska;CENTRALNY;Œwiêtokrzyskie;miasta;mê¿czyŸni;13;2018;2374
Rezydenci;osoba;Polska;CENTRALNY;Œwiêtokrzyskie;miasta;mê¿czyŸni;14;2018;2234
Rezydenci;osoba;Polska;CENTRALNY;Œwiêtokrzyskie;miasta;mê¿czyŸni;15;2018;2271
Rezydenci;osoba;Polska;CENTRALNY;Œwiêtokrzyskie;miasta;mê¿czyŸni;16;2018;2257
Rezydenci;osoba;Polska;CENTRALNY;Œwiêtokrzyskie;miasta;mê¿czyŸni;17;2018;2480
Rezydenci;osoba;Polska;CENTRALNY;Œwiêtokrzyskie;miasta;mê¿czyŸni;18;2018;2413
Rezydenci;osoba;Polska;CENTRALNY;Œwiêtokrzyskie;miasta;mê¿czyŸni;19;2018;2502
Rezydenci;osoba;Polska;CENTRALNY;Œwiêtokrzyskie;miasta;mê¿czyŸni;20;2018;2599
Rezydenci;osoba;Polska;CENTRALNY;Œwiêtokrzyskie;miasta;mê¿czyŸni;21;2018;2636
Rezydenci;osoba;Polska;CENTRALNY;Œwiêtokrzyskie;miasta;mê¿czyŸni;22;2018;2736
Rezydenci;osoba;Polska;CENTRALNY;Œwiêtokrzyskie;miasta;mê¿czyŸni;23;2018;2703
Rezydenci;osoba;Polska;CENTRALNY;Œwiêtokrzyskie;miasta;mê¿czyŸni;24;2018;3048
Rezydenci;osoba;Polska;CENTRALNY;Œwiêtokrzyskie;miasta;mê¿czyŸni;25;2018;3139
Rezydenci;osoba;Polska;CENTRALNY;Œwiêtokrzyskie;miasta;mê¿czyŸni;26;2018;3293
Rezydenci;osoba;Polska;CENTRALNY;Œwiêtokrzyskie;miasta;mê¿czyŸni;27;2018;3639
Rezydenci;osoba;Polska;CENTRALNY;Œwiêtokrzyskie;miasta;mê¿czyŸni;28;2018;3706
Rezydenci;osoba;Polska;CENTRALNY;Œwiêtokrzyskie;miasta;mê¿czyŸni;29;2018;3762
Rezydenci;osoba;Polska;CENTRALNY;Œwiêtokrzyskie;miasta;mê¿czyŸni;30;2018;3825
Rezydenci;osoba;Polska;CENTRALNY;Œwiêtokrzyskie;miasta;mê¿czyŸni;31;2018;3780
Rezydenci;osoba;Polska;CENTRALNY;Œwiêtokrzyskie;miasta;mê¿czyŸni;32;2018;4052
Rezydenci;osoba;Polska;CENTRALNY;Œwiêtokrzyskie;miasta;mê¿czyŸni;33;2018;4409
Rezydenci;osoba;Polska;CENTRALNY;Œwiêtokrzyskie;miasta;mê¿czyŸni;34;2018;4607
Rezydenci;osoba;Polska;CENTRALNY;Œwiêtokrzyskie;miasta;mê¿czyŸni;35;2018;4592
Rezydenci;osoba;Polska;CENTRALNY;Œwiêtokrzyskie;miasta;mê¿czyŸni;36;2018;4564
Rezydenci;osoba;Polska;CENTRALNY;Œwiêtokrzyskie;miasta;mê¿czyŸni;37;2018;4396
Rezydenci;osoba;Polska;CENTRALNY;Œwiêtokrzyskie;miasta;mê¿czyŸni;38;2018;4398
Rezydenci;osoba;Polska;CENTRALNY;Œwiêtokrzyskie;miasta;mê¿czyŸni;39;2018;4488
Rezydenci;osoba;Polska;CENTRALNY;Œwiêtokrzyskie;miasta;mê¿czyŸni;40;2018;4417
